,id
102887,0901.1645
102890,0901.1648
103129,0901.1887
103154,0901.1912
103373,0901.2131
103377,0901.2135
103379,0901.2137
103411,0901.2169
103468,0901.2226
103613,0901.2371
103627,0901.2385
103678,0901.2436
103680,0901.2438
103734,0901.2492
103962,0901.2720
104005,0901.2763
104017,0901.2775
104070,0901.2828
104098,0901.2856
104218,0901.2976
104302,0901.3060
104340,0901.3098
104418,0901.3176
104547,0901.3305
104574,0901.3332
104602,0901.3360
104604,0901.3362
104685,0901.3443
104764,0901.3522
104890,0901.3648
104932,0901.3690
104945,0901.3703
105015,0901.3773
105045,0901.3803
105130,0901.3888
105153,0901.3911
105199,0901.3957
105290,0901.4049
105298,0901.4057
105302,0901.4061
105383,0901.4142
105589,0901.4348
105702,0901.4461
105727,0901.4486
105729,0901.4488
105741,0901.4500
105822,0901.4581
106081,0901.4840
106088,0901.4847
106131,0901.4890
106134,0901.4893
106136,0901.4895
106199,0901.4958
106400,0902.0184
106482,0902.0266
106571,0902.0355
106735,0902.0519
106779,0902.0563
106794,0902.0578
107342,0902.1126
107344,0902.1128
107482,0902.1266
107487,0902.1271
107561,0902.1345
107924,0902.1708
108023,0902.1807
108321,0902.2105
108373,0902.2157
108392,0902.2176
108508,0902.2292
108650,0902.2434
108876,0902.2660
109032,0902.2816
109445,0902.3229
109492,0902.3276
109593,0902.3377
109667,0902.3451
109717,0902.3501
110909,0902.4693
110973,0902.4757
111004,0902.4788
111014,0902.4798
111149,0903.0030
111304,0903.0185
111382,0903.0263
111569,0903.0450
111720,0903.0601
111795,0903.0676
111933,0903.0814
111969,0903.0850
112004,0903.0885
112019,0903.0900
112229,0903.1110
112243,0903.1124
112339,0903.1220
112420,0903.1301
112716,0903.1597
112800,0903.1681
112867,0903.1748
112920,0903.1801
113179,0903.2060
113264,0903.2145
113348,0903.2229
113512,0903.2393
113522,0903.2403
113536,0903.2417
113584,0903.2465
113622,0903.2503
113737,0903.2618
113969,0903.2850
114076,0903.2957
114092,0903.2973
114249,0903.3130
114296,0903.3177
114767,0903.3648
114816,0903.3697
115024,0903.3905
115120,0903.4001
115234,0903.4115
115317,0903.4198
115324,0903.4205
115348,0903.4229
115765,0903.4646
115919,0903.4800
115970,0903.4851
115972,0903.4853
115974,0903.4855
116075,0903.4956
116245,0903.5126
116299,0903.5180
116382,0903.5263
116562,0903.5443
116589,0903.5470
116644,0903.5525
117005,0904.0339
117059,0904.0393
117060,0904.0394
117077,0904.0411
117339,0904.0673
117436,0904.0770
117452,0904.0786
117595,0904.0929
117651,0904.0985
117758,0904.1092
117764,0904.1098
118060,0904.1394
118285,0904.1619
118500,0904.1834
118624,0904.1958
118642,0904.1976
118764,0904.2098
118769,0904.2103
118778,0904.2112
118961,0904.2295
119083,0904.2417
119165,0904.2499
119205,0904.2539
119374,0904.2708
119746,0904.3080
119825,0904.3159
119852,0904.3186
119861,0904.3195
119875,0904.3209
119912,0904.3246
119936,0904.3270
119941,0904.3275
120058,0904.3392
120074,0904.3408
120132,0904.3466
120153,0904.3487
120179,0904.3513
120372,0904.3706
120481,0904.3815
120483,0904.3817
120536,0904.3870
120542,0904.3876
120573,0904.3907
120729,0904.4063
120864,0904.4198
121335,0904.4669
121390,0904.4724
121486,0904.4820
121697,0905.0101
121827,0905.0231
121873,0905.0277
122009,0905.0413
122359,0905.0763
122418,0905.0822
122464,0905.0868
122614,0905.1018
122617,0905.1021
122629,0905.1033
122640,0905.1044
122705,0905.1109
122807,0905.1211
122818,0905.1222
122824,0905.1228
122897,0905.1301
123074,0905.1478
123107,0905.1511
123158,0905.1562
123176,0905.1580
123209,0905.1613
123380,0905.1784
123426,0905.1830
123473,0905.1877
123573,0905.1977
123578,0905.1982
123608,0905.2012
123634,0905.2038
123686,0905.2090
123742,0905.2146
123797,0905.2201
123881,0905.2285
123901,0905.2305
123919,0905.2323
123932,0905.2336
124099,0905.2503
124122,0905.2526
124126,0905.2530
124144,0905.2548
124150,0905.2554
124323,0905.2727
124424,0905.2828
124465,0905.2869
124518,0905.2922
124532,0905.2936
124555,0905.2959
124600,0905.3004
124616,0905.3020
124719,0905.3123
124751,0905.3155
124781,0905.3185
124977,0905.3381
125052,0905.3456
125112,0905.3516
125164,0905.3568
125211,0905.3615
125280,0905.3684
125289,0905.3693
125682,0905.4086
125748,0905.4152
125750,0905.4154
125753,0905.4157
125781,0905.4185
125863,0905.4267
125869,0905.4273
125875,0905.4279
125877,0905.4281
125903,0905.4307
125909,0905.4313
125916,0905.4320
125941,0905.4345
126017,0905.4421
126060,0905.4464
126093,0905.4497
126117,0905.4521
126135,0905.4539
126254,0905.4658
126255,0905.4659
126286,0905.4690
126308,0905.4712
126310,0905.4714
126374,0905.4778
126410,0905.4814
126416,0905.4820
126439,0905.4843
126442,0905.4846
126458,0905.4862
126465,0905.4869
126473,0905.4877
126487,0905.4891
126503,0905.4907
126525,0905.4929
126527,0905.4931
126591,0906.0040
126592,0906.0041
126661,0906.0110
126662,0906.0111
126670,0906.0119
126687,0906.0136
126724,0906.0173
126748,0906.0197
126780,0906.0229
126806,0906.0255
126822,0906.0271
126859,0906.0308
126899,0906.0348
126905,0906.0354
127022,0906.0471
127069,0906.0518
127074,0906.0523
127123,0906.0572
127276,0906.0725
127559,0906.1008
127565,0906.1014
127626,0906.1075
127653,0906.1102
127659,0906.1108
127723,0906.1172
127853,0906.1302
127857,0906.1306
127866,0906.1315
127916,0906.1365
127933,0906.1382
127954,0906.1403
127975,0906.1424
128001,0906.1450
128015,0906.1464
128055,0906.1504
128076,0906.1525
128100,0906.1549
128109,0906.1558
128190,0906.1639
128217,0906.1666
128241,0906.1690
128338,0906.1787
128372,0906.1821
128477,0906.1926
128625,0906.2074
128633,0906.2082
128654,0906.2103
128689,0906.2138
128728,0906.2177
128770,0906.2219
128982,0906.2431
129029,0906.2478
129187,0906.2636
129435,0906.2884
129520,0906.2969
129534,0906.2983
129749,0906.3198
129871,0906.3320
129930,0906.3379
130114,0906.3563
130204,0906.3653
130227,0906.3676
130469,0906.3918
130483,0906.3932
130567,0906.4016
130632,0906.4081
130751,0906.4200
130765,0906.4214
130811,0906.4260
130882,0906.4331
131021,0906.4470
131039,0906.4488
131041,0906.4490
131370,0906.4819
131496,0906.4945
131547,0906.4996
131567,0906.5016
131711,0906.5160
131769,0906.5218
131816,0906.5265
131853,0906.5302
131877,0906.5326
131922,0906.5371
131986,0906.5435
132059,0906.5508
132164,0906.5613
132311,0907.0146
132472,0907.0307
132544,0907.0379
132553,0907.0388
132755,0907.0590
132799,0907.0634
132899,0907.0734
132975,0907.0810
133082,0907.0917
133126,0907.0961
133186,0907.1021
133213,0907.1048
133382,0907.1217
133434,0907.1269
133520,0907.1355
133523,0907.1358
133549,0907.1384
133593,0907.1428
133846,0907.1681
133908,0907.1743
133941,0907.1776
134343,0907.2178
134482,0907.2317
134555,0907.2390
134761,0907.2596
134778,0907.2613
134808,0907.2643
134823,0907.2658
134831,0907.2666
134849,0907.2684
134890,0907.2725
134947,0907.2782
134981,0907.2816
135180,0907.3015
135186,0907.3021
135198,0907.3033
135366,0907.3201
135404,0907.3239
135648,0907.3483
135650,0907.3485
135759,0907.3594
135792,0907.3627
135810,0907.3645
135823,0907.3658
135878,0907.3713
135912,0907.3747
136022,0907.3857
136100,0907.3935
136185,0907.4020
136424,0907.4259
136451,0907.4286
136495,0907.4330
136563,0907.4398
136566,0907.4401
136731,0907.4566
136739,0907.4574
136740,0907.4575
136746,0907.4581
136797,0907.4632
137029,0907.4864
137117,0907.4952
137400,0907.5235
137454,0907.5289
137534,0907.5369
137673,0907.5508
137676,0907.5511
137876,0908.0105
137959,0908.0188
138002,0908.0231
138186,0908.0415
138298,0908.0527
138306,0908.0535
138532,0908.0761
138537,0908.0766
138577,0908.0806
138645,0908.0874
138647,0908.0876
138794,0908.1023
139145,0908.1374
139582,0908.1811
139750,0908.1979
139928,0908.2157
139942,0908.2171
139965,0908.2194
139973,0908.2202
140004,0908.2233
140013,0908.2242
140152,0908.2381
140429,0908.2658
140592,0908.2821
140611,0908.2840
140648,0908.2877
140927,0908.3156
140985,0908.3214
141181,0908.3410
141305,0908.3534
141360,0908.3589
141616,0908.3845
141629,0908.3858
141631,0908.3860
141685,0908.3914
141837,0908.4066
142041,0908.4270
142324,0908.4553
142355,0908.4584
142561,0909.0193
142660,0909.0292
142705,0909.0337
142723,0909.0355
142861,0909.0493
143607,0909.1239
143672,0909.1304
143811,0909.1443
143873,0909.1505
144194,0909.1826
144279,0909.1911
144281,0909.1913
144364,0909.1996
144455,0909.2087
144528,0909.2160
144539,0909.2171
144730,0909.2362
144766,0909.2398
144854,0909.2486
144875,0909.2507
144881,0909.2513
144884,0909.2516
144887,0909.2519
144923,0909.2555
145081,0909.2713
145180,0909.2812
145283,0909.2915
145325,0909.2957
145331,0909.2963
145347,0909.2979
145400,0909.3032
145419,0909.3051
145421,0909.3053
145516,0909.3148
145520,0909.3152
145535,0909.3167
145695,0909.3327
145839,0909.3471
145930,0909.3562
145955,0909.3587
146097,0909.3729
146238,0909.3870
146349,0909.3981
146350,0909.3982
146394,0909.4026
146551,0909.4183
146591,0909.4223
146712,0909.4344
146726,0909.4358
146728,0909.4360
146795,0909.4427
146841,0909.4473
146886,0909.4518
146985,0909.4617
147034,0909.4666
147137,0909.4769
147162,0909.4794
147182,0909.4814
147248,0909.4880
147262,0909.4894
147361,0909.4993
147364,0909.4996
147495,0909.5127
147506,0909.5138
147591,0909.5223
147655,0909.5287
147835,0909.5467
147837,0909.5469
147842,0909.5474
147913,0909.5545
147964,0909.5596
148012,0909.5644
148014,0909.5646
148015,0909.5647
148047,0909.5679
148057,0909.5689
148110,0910.0046
148126,0910.0062
148188,0910.0124
148242,0910.0178
148254,0910.0190
148257,0910.0193
148327,0910.0263
148355,0910.0291
148360,0910.0296
148401,0910.0337
148452,0910.0388
148465,0910.0401
148487,0910.0423
148518,0910.0454
148584,0910.0520
148623,0910.0559
148873,0910.0809
148943,0910.0879
148956,0910.0892
148974,0910.0910
149006,0910.0942
149033,0910.0969
149093,0910.1029
149144,0910.1080
149299,0910.1235
149388,0910.1324
149395,0910.1331
149433,0910.1369
149462,0910.1398
149492,0910.1428
149502,0910.1438
149604,0910.1540
149620,0910.1556
149804,0910.1740
149834,0910.1770
149866,0910.1802
149953,0910.1889
149995,0910.1931
150164,0910.2100
150200,0910.2136
150213,0910.2149
150238,0910.2174
150240,0910.2176
150265,0910.2201
150279,0910.2215
150359,0910.2295
150418,0910.2354
150555,0910.2491
150557,0910.2493
150762,0910.2698
150948,0910.2884
151009,0910.2945
151028,0910.2964
151069,0910.3005
151077,0910.3013
151116,0910.3052
151202,0910.3138
151224,0910.3160
151227,0910.3163
151338,0910.3274
151343,0910.3279
151358,0910.3294
151374,0910.3310
151393,0910.3329
151417,0910.3353
151442,0910.3378
151443,0910.3379
151446,0910.3382
151448,0910.3384
151456,0910.3392
151468,0910.3404
151484,0910.3420
151495,0910.3431
151503,0910.3439
151526,0910.3462
151532,0910.3468
151553,0910.3489
151598,0910.3534
151613,0910.3549
151614,0910.3550
151624,0910.3560
151628,0910.3564
151639,0910.3575
151670,0910.3606
151687,0910.3623
151702,0910.3638
151707,0910.3643
151845,0910.3781
151888,0910.3824
151994,0910.3930
152126,0910.4062
152275,0910.4211
152284,0910.4220
152365,0910.4301
152573,0910.4509
152669,0910.4605
152672,0910.4608
152791,0910.4727
152815,0910.4751
152818,0910.4754
153125,0910.5061
153158,0910.5094
153234,0910.5170
153481,0910.5417
153666,0910.5602
153691,0910.5627
153695,0910.5631
153717,0910.5653
153765,0910.5701
153832,0910.5768
153881,0910.5817
153895,0910.5831
153906,0910.5842
154112,0911.0091
154116,0911.0095
154180,0911.0159
154256,0911.0235
154446,0911.0425
154470,0911.0449
154569,0911.0548
154879,0911.0858
154901,0911.0880
154905,0911.0884
155060,0911.1039
155171,0911.1150
155253,0911.1232
155294,0911.1273
155401,0911.1380
155485,0911.1464
155490,0911.1469
155582,0911.1561
155601,0911.1580
155612,0911.1591
155618,0911.1597
155763,0911.1742
155800,0911.1779
156009,0911.1988
156045,0911.2024
156084,0911.2063
156513,0911.2492
156625,0911.2604
156731,0911.2710
156794,0911.2773
156821,0911.2800
156977,0911.2956
156993,0911.2972
157133,0911.3112
157951,0911.3930
157956,0911.3935
158010,0911.3989
158140,0911.4119
158307,0911.4286
158409,0911.4388
158470,0911.4449
158537,0911.4516
158810,0911.4789
159451,0911.5430
159680,0911.5659
159699,0911.5678
159772,0912.0021
159861,0912.0110
159862,0912.0111
159993,0912.0242
160104,0912.0353
160129,0912.0378
160466,0912.0715
160594,0912.0843
160660,0912.0909
160703,0912.0952
160719,0912.0968
160808,0912.1057
160817,0912.1066
160833,0912.1082
160940,0912.1189
161042,0912.1291
161059,0912.1308
161185,0912.1434
161370,0912.1619
161373,0912.1622
161404,0912.1653
161810,0912.2059
161833,0912.2082
161916,0912.2165
161956,0912.2205
162134,0912.2383
162137,0912.2386
162197,0912.2446
162204,0912.2453
162345,0912.2594
162455,0912.2704
162527,0912.2776
163104,0912.3353
163204,0912.3453
163317,0912.3566
163589,0912.3838
163830,0912.4079
163930,0912.4179
163973,0912.4222
163983,0912.4232
164129,0912.4378
164131,0912.4380
164202,0912.4451
164251,0912.4500
164363,0912.4612
164432,0912.4681
164442,0912.4691
164757,0912.5006
164810,0912.5059
164813,0912.5062
164837,0912.5086
164855,0912.5104
164867,0912.5116
164910,0912.5159
165036,0912.5285
165060,0912.5309
165371,1001.0083
165560,1001.0272
165624,1001.0336
165662,1001.0374
165820,1001.0532
166156,1001.0868
166653,1001.1365
166916,1001.1628
167000,1001.1712
167128,1001.1840
167171,1001.1883
167188,1001.1900
167416,1001.2128
167526,1001.2238
167540,1001.2252
167733,1001.2445
168095,1001.2807
168130,1001.2842
168186,1001.2898
168490,1001.3202
168509,1001.3221
168529,1001.3241
168535,1001.3247
168605,1001.3317
168633,1001.3345
168879,1001.3591
168914,1001.3626
168925,1001.3637
169094,1001.3806
169314,1001.4026
169450,1001.4162
169756,1001.4468
169769,1001.4481
169865,1001.4577
169883,1001.4595
169942,1001.4654
170174,1001.4886
170616,1001.5328
170648,1001.5360
170658,1001.5370
170993,1002.0234
171040,1002.0281
171124,1002.0365
171260,1002.0501
171380,1002.0621
171511,1002.0752
171652,1002.0893
171682,1002.0923
171703,1002.0944
172031,1002.1272
172062,1002.1303
172111,1002.1352
172196,1002.1437
172413,1002.1654
172467,1002.1708
172514,1002.1755
172609,1002.1850
172830,1002.2071
173439,1002.2680
173468,1002.2709
173650,1002.2891
173655,1002.2896
173678,1002.2919
173759,1002.3000
174230,1002.3471
174527,1002.3768
174542,1002.3783
174680,1002.3921
174983,1002.4224
175117,1002.4358
175309,1002.4550
175353,1002.4594
175676,1002.4917
175771,1002.5012
175971,1003.0164
176031,1003.0224
176091,1003.0284
176224,1003.0417
176328,1003.0521
176990,1003.1183
177123,1003.1316
177198,1003.1391
177714,1003.1907
178152,1003.2345
178633,1003.2826
178730,1003.2923
178870,1003.3063
178931,1003.3124
179167,1003.3360
179170,1003.3363
179204,1003.3397
179330,1003.3523
179416,1003.3609
179840,1003.4033
180027,1003.4220
180166,1003.4359
181119,1003.5312
181381,1003.5574
181433,1003.5626
181692,1003.5885
182117,1004.0177
182180,1004.0240
182283,1004.0343
182434,1004.0494
182945,1004.1005
183080,1004.1140
183121,1004.1181
183259,1004.1319
183298,1004.1358
183434,1004.1494
183527,1004.1587
183672,1004.1732
183766,1004.1826
183829,1004.1889
183894,1004.1954
184537,1004.2597
184587,1004.2647
184974,1004.3034
184982,1004.3042
185164,1004.3224
185454,1004.3514
185616,1004.3676
186795,1004.4855
186886,1004.4946
186993,1004.5053
187208,1004.5268
187308,1004.5368
187610,1005.0068
188636,1005.1096
188732,1005.1192
188990,1005.1450
189296,1005.1756
189762,1005.2222
189842,1005.2302
189873,1005.2333
189878,1005.2338
189921,1005.2381
189973,1005.2433
190000,1005.2460
190104,1005.2564
190109,1005.2569
190125,1005.2585
190297,1005.2757
190335,1005.2795
190413,1005.2873
190756,1005.3216
190828,1005.3288
190834,1005.3294
190839,1005.3299
190936,1005.3396
191039,1005.3499
191057,1005.3517
191140,1005.3600
191229,1005.3689
191232,1005.3692
191257,1005.3717
191433,1005.3893
191627,1005.4087
191751,1005.4211
191971,1005.4431
192175,1005.4635
192494,1005.4954
192717,1005.5177
192730,1005.5190
192794,1005.5254
192872,1005.5332
192914,1005.5374
192985,1005.5445
193049,1005.5509
193101,1005.5561
193112,1005.5572
193148,1005.5609
193151,1005.5612
193267,1005.5729
193589,1006.0314
193711,1006.0436
193726,1006.0451
193893,1006.0618
194032,1006.0757
194036,1006.0761
194042,1006.0767
194207,1006.0932
194221,1006.0946
194223,1006.0948
194271,1006.0996
194282,1006.1007
194309,1006.1034
194312,1006.1037
194316,1006.1041
194321,1006.1046
194381,1006.1106
194417,1006.1142
194476,1006.1201
194498,1006.1223
194516,1006.1241
194520,1006.1245
194550,1006.1275
194898,1006.1623
195020,1006.1745
195213,1006.1938
195252,1006.1977
195358,1006.2083
195491,1006.2216
195613,1006.2338
195617,1006.2342
195822,1006.2547
195963,1006.2688
196029,1006.2754
196130,1006.2855
196671,1006.3396
196704,1006.3429
196744,1006.3469
196826,1006.3551
196850,1006.3575
197027,1006.3752
197257,1006.3982
197285,1006.4010
197352,1006.4077
197459,1006.4184
197476,1006.4201
197483,1006.4208
197496,1006.4221
197516,1006.4241
197544,1006.4269
197549,1006.4274
197872,1006.4597
198390,1006.5115
198588,1006.5313
198597,1006.5322
198701,1006.5426
198707,1006.5432
198934,1006.5659
199322,1007.0084
199633,1007.0395
199742,1007.0504
199754,1007.0516
199986,1007.0748
200608,1007.1370
200800,1007.1562
201183,1007.1945
201482,1007.2244
201970,1007.2732
201986,1007.2748
202124,1007.2886
202189,1007.2951
202194,1007.2956
202237,1007.2999
202246,1007.3008
202257,1007.3019
202291,1007.3053
202764,1007.3526
203017,1007.3779
203086,1007.3848
203299,1007.4061
203661,1007.4423
203692,1007.4454
203702,1007.4464
203825,1007.4587
203884,1007.4646
203968,1007.4730
204054,1007.4816
204073,1007.4835
204286,1007.5048
204720,1007.5482
204863,1008.0104
204928,1008.0169
205006,1008.0247
205097,1008.0338
205103,1008.0344
205197,1008.0438
205414,1008.0655
205680,1008.0921
205778,1008.1019
205869,1008.1110
205978,1008.1219
206490,1008.1731
206628,1008.1869
206732,1008.1973
206782,1008.2023
206892,1008.2133
207050,1008.2291
207220,1008.2461
207326,1008.2567
207484,1008.2725
207588,1008.2829
207864,1008.3105
207964,1008.3207
208113,1008.3356
208250,1008.3493
208304,1008.3547
208321,1008.3564
208326,1008.3569
208540,1008.3783
208595,1008.3838
208648,1008.3891
208753,1008.3996
208837,1008.4080
208926,1008.4169
209041,1008.4284
209161,1008.4404
209246,1008.4489
209724,1008.4967
209750,1008.4993
209834,1008.5077
209882,1008.5125
210309,1009.0153
210329,1009.0173
210422,1009.0266
210482,1009.0326
210661,1009.0505
210975,1009.0819
211015,1009.0859
211024,1009.0868
211134,1009.0978
211145,1009.0989
211164,1009.1008
211192,1009.1036
211202,1009.1046
211685,1009.1529
211736,1009.1580
211762,1009.1606
211985,1009.1829
212107,1009.1951
212232,1009.2076
212333,1009.2177
212569,1009.2413
212600,1009.2444
212761,1009.2605
212783,1009.2627
213059,1009.2903
213203,1009.3047
213506,1009.3350
213553,1009.3397
213931,1009.3775
214000,1009.3844
214278,1009.4122
214334,1009.4178
214340,1009.4184
215020,1009.4864
215077,1009.4921
215167,1009.5011
215225,1009.5069
215412,1009.5256
215421,1009.5265
215480,1009.5324
215664,1009.5508
215785,1009.5629
215842,1009.5686
216058,1009.5902
216064,1009.5908
216106,1009.5950
216289,1009.6133
216291,1009.6135
216380,1009.6224
216417,1010.0029
216506,1010.0118
216536,1010.0148
216583,1010.0195
216591,1010.0203
216597,1010.0209
216650,1010.0262
216750,1010.0362
216756,1010.0368
216926,1010.0538
217013,1010.0625
217164,1010.0776
217259,1010.0871
217281,1010.0893
217375,1010.0987
217411,1010.1023
217586,1010.1198
217590,1010.1202
217793,1010.1405
217854,1010.1466
217864,1010.1476
217977,1010.1589
218123,1010.1735
218239,1010.1851
218362,1010.1974
218518,1010.2130
218617,1010.2229
218719,1010.2331
218738,1010.2350
218745,1010.2357
218781,1010.2393
218836,1010.2448
219081,1010.2693
219152,1010.2764
219205,1010.2817
219387,1010.2999
219511,1010.3123
219539,1010.3151
219690,1010.3302
219858,1010.3470
220063,1010.3675
220123,1010.3735
220328,1010.3940
220470,1010.4082
220827,1010.4439
220970,1010.4582
221134,1010.4746
221142,1010.4754
221266,1010.4878
221386,1010.4998
221620,1010.5232
222008,1010.5620
222109,1010.5721
222382,1010.5994
222555,1010.6167
222591,1010.6203
222819,1011.0127
222850,1011.0158
222853,1011.0161
222856,1011.0164
223308,1011.0616
223326,1011.0634
223577,1011.0885
223887,1011.1195
224224,1011.1532
224292,1011.1600
224344,1011.1652
224384,1011.1692
224623,1011.1931
224823,1011.2131
225198,1011.2506
225360,1011.2668
225412,1011.2720
226061,1011.3369
226223,1011.3531
226264,1011.3572
226545,1011.3853
226609,1011.3917
